status,ngrams,entropy,entropyRelative,vowel-cons,firstDigitIndex,length,digits,ip,special,port,subdomain,shortening,abnormal
0,829.9751344086021,4.051821770808045,1.7967446858891918,0.3684210526315789,0,33,0,0,1,0,3,0,0
0,1193.126691804927,4.1738228338092815,1.3412894334299044,0.41935483870967744,0,52,0,0,1,0,3,0,0
0,1108.749474725003,3.7356660681024443,1.0155246799365443,0.3157894736842105,0,31,0,0,1,0,3,0,0
1,949.284547633938,4.226709858847345,1.4297779767332777,0.34782608695652173,24,41,4,0,1,0,3,1,1
0,1015.4277655588139,4.104407755459851,0.5956518135207641,0.35,0,33,0,0,1,0,3,0,0
1,1014.2709005376345,4.108458593344349,0.8109122876265028,0.3,0,32,0,0,1,0,2,0,0
0,1044.2418269230768,4.354651036439185,0.7883457530039546,0.5142857142857142,64,66,2,0,1,0,4,0,0
0,1029.5811098736683,4.471707885254594,2.205687076709817,0.36363636363636365,24,85,8,0,1,0,3,0,0
0,1096.1525842131725,4.2892074491938965,1.6152946679475542,0.4666666666666667,0,52,0,0,1,0,3,0,0
0,1084.1240961445026,4.5567271604833275,1.400171251027647,0.5,37,109,6,0,1,0,4,0,0
0,1219.5078105686391,4.145610244817931,1.233164176948029,0.5319148936170213,0,84,0,0,1,0,2,0,0
1,667.1150161142516,5.290184432621492,1.9596609741345021,0.39344262295081966,54,110,14,0,1,0,3,0,0
1,734.852138244827,4.967635066856988,0.7045055277999186,0.3972602739726027,59,171,52,0,1,0,3,0,0
0,756.8584150326797,3.2483650467509038,2.64287357639093,0.3333333333333333,0,17,0,0,1,0,2,0,0
0,1140.880862286435,3.2608281712244547,2.2142480502463324,0.36363636363636365,0,19,0,0,1,0,2,0,0
1,684.1697400180002,4.642785743623148,6.4702272039694435,0.3170731707317073,8,98,28,1,1,0,5,0,0
1,1015.5800403225807,3.819548827786958,1.7787335055510167,0.625,0,32,0,0,1,0,3,0,0
0,961.0296771130105,3.9677201004744993,1.7984982303343289,0.29411764705882354,0,28,0,0,1,0,4,0,0
1,1155.928008725892,4.386587797403417,1.5150330247500134,0.6451612903225806,21,64,2,0,1,0,4,0,0
0,1159.7625506072875,3.993942707918268,3.1069050731635324,0.7368421052631579,0,40,0,0,1,0,3,0,0
1,805.4531590123192,5.363010150437366,2.4271090760235157,0.43661971830985913,17,132,15,0,1,0,3,1,0
1,827.7642305085134,5.159250716031775,1.8069003754396937,0.48484848484848486,76,124,6,0,1,0,3,1,0
1,970.3415206082432,3.944210332414287,0.8944756929147155,0.5,0,51,0,0,1,0,3,0,0
1,553.7369423610048,5.214059842598247,3.69025967507029,0.3582089552238806,9,141,41,0,1,0,3,0,0
1,988.3025454855779,4.753007758905342,1.1178122325987816,0.6140350877192983,62,126,16,0,1,0,5,0,0
0,928.8030075187971,3.6537567082870006,1.833571874323612,0.3333333333333333,0,21,0,0,1,0,3,0,0
0,934.0109968031721,4.343315209558403,2.1243239844338118,0.3793103448275862,40,53,2,0,1,0,3,0,0
0,902.169762583096,3.8282375018429557,1.4439415912860065,0.3125,0,27,0,0,1,0,3,0,0
1,759.5933285917498,4.6518719220469045,1.3634261684135436,0.35294117647058826,36,76,21,0,1,0,3,0,0
0,1151.954423213917,4.233339134852567,0.916480712179454,0.5348837209302325,0,79,0,0,1,0,3,0,0
1,946.3758570669098,4.58098832806082,0.7926746153641194,0.5428571428571428,33,77,16,0,1,0,2,0,0
0,913.7508276037688,3.8401568604088587,1.595642408846775,0.35,0,35,0,0,1,0,3,0,0
0,1222.640087381754,4.29583344144878,1.0574522168251448,0.46875,0,56,0,0,1,0,4,0,0
0,888.7999861292034,4.123004049629476,1.226668699983501,0.2,42,49,4,0,1,0,4,0,0
0,1110.524530956848,4.122693700152457,1.1875805899122471,0.4782608695652174,0,41,0,0,1,0,3,0,0
1,767.2560334252224,4.769545221842161,1.5009778908098392,0.59375,34,84,23,0,1,0,3,0,0
0,830.9793377120964,3.909368063943885,1.2729557390485764,0.2777777777777778,0,29,0,0,1,0,3,0,0
0,738.8765664160402,3.5585186130489057,1.727962053309782,0.15384615384615385,0,21,0,0,1,0,3,0,0
0,905.4928104575164,4.050013373778755,2.133753493475915,0.35,0,35,0,0,1,0,4,0,0
0,825.1642924976259,3.7979026896829478,1.7457106317492217,0.3333333333333333,0,28,0,0,1,0,3,0,0
1,1165.781926357991,4.4598097263261165,0.9814568813636861,0.4727272727272727,0,97,0,0,1,0,6,0,1
1,1267.1860410830998,3.7845276964165557,1.5633072618638357,0.5,0,36,0,0,1,0,2,1,0
0,1200.0587200859543,4.068472885586725,0.8670401125825518,0.5142857142857142,0,63,0,0,1,0,4,0,0
0,1063.665294246816,3.9182958340544896,1.363540171610784,0.5833333333333334,0,24,0,0,1,0,3,0,1
1,1091.83271479982,4.008694969562842,1.4732665142073844,0.4782608695652174,27,40,1,0,1,0,3,1,1
1,1180.1702451261629,4.247948473388077,1.4045777318668315,0.4489795918367347,0,85,0,0,1,0,3,0,0
1,834.918654801988,4.581833663430985,1.6300138333116332,0.39285714285714285,24,56,6,0,1,0,6,1,0
1,1152.1245356298548,4.107598182238386,2.1250472022088163,0.6,0,49,0,0,1,0,3,0,0
1,950.1687056904449,3.588354347173234,2.3632008564437914,0.38461538461538464,0,23,0,0,1,0,2,0,0
1,1039.2253477555898,4.371018072054204,1.6111880637948426,0.39473684210526316,0,64,0,0,1,0,3,0,0
1,869.1123481188698,4.398030705821853,2.80592089676448,0.5714285714285714,40,46,2,0,1,0,4,0,0
1,914.5380329909741,4.006749918638778,1.7021495358383136,0.2727272727272727,0,36,0,0,1,0,3,0,0
0,858.5133187374566,4.1162646156680225,1.7938388575036033,0.375,9,29,2,0,1,0,3,0,0
1,1193.1442580945727,4.074554204780528,1.0409499563862041,0.5714285714285714,31,55,3,0,1,0,3,0,0
0,1145.4804518048704,4.136437130558764,0.95338709134741,0.4074074074074074,0,45,0,0,1,0,3,0,0
0,1129.6713913326817,4.006071013101169,1.125594208646899,0.42105263157894735,0,33,0,0,1,0,3,0,0
1,703.4092630446153,4.834476378718605,0.8357163203125269,0.5657894736842105,91,231,92,0,1,0,4,0,0
1,1009.3121510673233,3.7362434129830606,1.4198826819324,0.4117647058823529,0,30,0,0,1,0,3,0,0
0,1063.5167346434312,3.8245334068819106,1.0920092963246952,0.3888888888888889,0,31,0,0,1,0,3,0,0
0,915.0383285849953,3.763965742824082,1.5601273322290212,0.25,0,27,0,0,1,0,3,0,0
1,846.3667109444185,4.811891751120947,0.7926746153641194,0.4857142857142857,37,81,21,0,1,0,3,0,0
0,983.0935024342466,4.385841719519742,2.04287391805526,0.41379310344827586,52,58,7,0,1,0,3,0,0
0,893.648724732058,3.9677201004744993,2.3896811513962724,0.29411764705882354,0,28,0,0,1,0,3,1,1
0,779.9988888888888,3.589275070710713,2.291887295770581,0.1875,0,25,0,0,1,0,3,0,0
1,1088.525775324832,4.443539222022284,1.5340913709076343,0.44,60,87,2,0,1,0,6,0,0
0,877.3743725410392,3.940759832540089,1.9969592933447111,0.29411764705882354,0,28,0,0,1,0,3,0,0
0,1108.1604415851102,4.584145045631968,2.1882820143015387,0.5223880597014925,28,133,8,0,1,0,3,0,0
0,867.7629914529913,3.891995487039019,1.740950836514139,0.46153846153846156,0,26,0,0,1,0,4,0,0
1,1148.5468253968254,3.800919098243859,1.3694288959630443,0.4,0,36,0,0,1,0,2,0,0
1,1076.5188225992824,4.1162646156680225,1.2756616963763676,0.5,0,29,0,0,1,0,2,0,0
1,1157.4956885456884,3.925405392539033,1.3706008022138272,0.36363636363636365,0,37,0,0,1,0,3,1,1
0,1157.180168621701,3.937444876540854,1.235146986789501,0.22727272727272727,0,33,0,0,1,0,3,0,0
0,945.2992291088499,4.280667511657909,2.801096526984771,0.5416666666666666,0,47,0,0,1,0,3,0,0
0,734.5561965811966,3.9500637564362093,2.5728687744498644,0.3076923076923077,13,26,3,0,1,0,3,0,0
1,1049.4786294817852,4.58473005379406,2.64336768712683,0.45098039215686275,42,93,2,0,1,0,6,0,0
0,881.4563324272626,4.226143834398879,2.048216431693928,0.4,0,44,0,0,1,0,5,0,0
1,1208.635175282234,3.939829017466402,1.201868035606113,0.47368421052631576,0,34,0,0,1,0,3,0,0
0,1176.8860279407609,4.266984590772068,0.8906373903210746,0.4166666666666667,0,63,0,0,1,0,3,0,0
1,713.9718454385121,4.496924958035209,2.341004652074314,0.38461538461538464,22,56,9,0,1,0,6,1,0
1,859.3832587165921,3.8518232255517666,3.235544195601861,0.3333333333333333,14,28,3,0,1,0,3,1,0
0,932.0194317727091,4.140288763786837,1.4529845417463538,0.48148148148148145,0,51,0,0,1,0,4,1,0
1,1014.9923242630385,4.0880471909383065,1.732847674979119,0.39285714285714285,42,50,3,0,1,0,4,0,0
0,1062.4888685909148,4.421213196192992,1.868090448508493,0.43243243243243246,60,70,6,0,1,0,4,0,0
0,738.8096622889307,4.326706577630512,2.185117348229207,0.5263157894736842,40,41,2,0,1,0,3,0,0
0,1219.5025813484717,4.355959912979334,1.73356492715477,0.47368421052631576,26,74,7,0,1,0,3,0,0
0,842.1958547008549,3.9500637564362093,1.851346458147475,0.17647058823529413,0,26,0,0,1,0,3,0,0
0,1137.4144838497423,4.432229685845145,1.5435232322572177,0.36923076923076925,53,114,6,0,1,0,4,0,0
1,1374.412411950596,4.027476425527099,0.6233614137761794,0.4482758620689655,0,49,0,0,1,0,2,0,0
0,734.431923076923,3.8150724101159423,2.0550228578037815,0.3333333333333333,0,26,0,0,1,0,3,0,0
0,922.1215543941154,4.127569435189147,1.7212522204614784,0.32,0,42,0,0,1,0,3,0,0
0,1256.2310744810745,3.869331261111518,0.8912449775136667,0.4375,0,28,0,0,1,0,2,0,0
0,901.5129386365016,3.9952378913808873,1.0542315445907677,0.35294117647058826,0,29,0,0,1,0,3,0,0
0,816.8314516129032,3.8042292966721747,2.2816436359326957,0.3157894736842105,0,32,0,0,1,0,3,0,0
1,783.0320484254308,4.175123135113461,1.9066803839641682,0.3,19,34,1,0,1,0,3,0,0
1,910.5917166866747,4.398038705506969,0.9261497578676594,0.39285714285714285,0,51,0,0,1,0,3,0,0
0,1180.770900152479,4.303013995256371,1.271944777317382,0.45454545454545453,0,78,0,0,1,0,3,1,0
1,1038.5477991158648,4.0078061858720755,2.5736503699132336,0.4583333333333333,0,43,0,0,1,0,5,0,0
1,870.3569550361348,5.289677755803848,1.4980856345188103,0.4810126582278481,38,154,14,0,1,1,3,1,0
0,943.0259655377303,3.971302302288371,0.9944317501884848,0.3333333333333333,0,35,0,0,1,0,4,0,1
0,1236.276935619703,3.9489052156325104,1.534883795123103,0.2777777777777778,0,54,0,0,1,0,4,0,0
0,1020.6959256429844,4.047160074632759,0.8042074489273906,0.38095238095238093,0,35,0,0,1,0,3,0,0
0,1247.8101932367151,3.8332696895151077,1.3307866932122006,0.42857142857142855,0,25,0,0,1,0,2,0,0
0,882.9664957264957,3.8561962982193805,0.9499417005231121,0.4,0,27,0,0,1,0,3,0,0
1,834.9654271248187,4.772881755872873,8.516819272777148,0.3333333333333333,8,61,9,1,1,0,5,0,0
1,1157.8928861788618,4.0346536885808275,1.0561105198143925,0.5217391304347826,0,41,0,0,1,0,3,0,0
1,1220.706393257272,3.9611026178567625,1.7702385137703298,0.52,0,47,0,0,1,0,3,0,0
0,710.1795092305929,3.3918926446809317,2.16394800759266,0.18181818181818182,0,19,0,0,1,0,3,0,0
0,1175.2795558716612,4.11583409216322,1.166341869907595,0.4090909090909091,0,38,0,0,1,0,3,0,0
0,963.0544141491722,4.327569336880353,2.062764110580293,0.2777777777777778,28,64,6,0,1,0,4,0,0
1,782.5722249234058,4.800034989733084,1.0223687341798187,0.4336283185840708,132,271,84,0,1,0,6,0,0
1,1197.9624829931972,4.013340441068115,1.7607260629032482,0.5769230769230769,0,50,0,0,1,0,2,0,0
0,998.9373201341555,4.529749859046178,1.94919330424612,0.4146341463414634,73,80,7,0,1,0,4,1,0
1,1010.2407994990085,4.277306034756813,1.0106058431643872,0.5675675675675675,0,67,0,0,1,0,3,0,0
1,704.9056951219951,5.560336109526664,1.5267102088498046,0.381294964028777,82,282,59,0,1,0,4,1,0
1,967.0114313503399,5.144674915803757,0.881190392212187,0.4166666666666667,99,144,6,0,1,0,3,1,0
1,1095.0323428858721,4.443053603040049,0.6017753846708518,0.5384615384615384,49,52,4,0,1,0,2,0,0
0,922.8115588115588,3.797902689682947,1.6231688045179764,0.2222222222222222,0,28,0,0,1,0,3,0,0
0,984.6645124716555,4.003590820407827,1.2292675338265306,0.36666666666666664,0,50,0,0,1,0,4,0,0
0,655.6457042665108,4.658659712448833,2.376240001480432,0.43478260869565216,36,60,13,0,1,0,4,0,0
0,1367.4810321241569,4.190615874980422,1.2431948421974837,0.5416666666666666,40,87,2,0,1,0,3,0,0
1,539.1710381122145,3.935727659493041,5.789985368430173,0.14285714285714285,18,35,4,0,1,0,4,0,0
1,837.0661748527795,4.691362783965064,1.484126030060909,0.46511627906976744,48,102,25,0,1,0,5,0,1
0,817.9804881938675,4.996733296344086,0.9844798721920686,0.2777777777777778,39,63,9,0,1,0,3,0,0
1,1134.1526766262061,4.218128820706467,1.673724109834281,0.6111111111111112,0,36,0,0,1,0,3,0,0
0,663.7523391812865,3.52257158913636,2.985415892620205,0.25,0,21,0,0,1,0,3,0,0
1,617.3179657831809,5.359925977235665,1.630196931429674,0.5421686746987951,39,238,75,0,1,0,4,0,0
1,764.3349673202614,4.127986806877675,8.400488894382011,0.2857142857142857,8,36,10,1,1,0,5,0,0
0,1052.9954296401665,4.108869289360841,0.7475108250357521,0.391304347826087,0,38,0,0,1,0,3,0,0
1,919.3521441358251,4.527543058261796,7.298157347853758,0.5,8,88,15,1,1,0,6,0,0
1,915.5163291370187,3.71937582241537,1.83632276817491,0.21052631578947367,0,29,0,0,1,0,3,0,0
1,933.9006837606838,3.810081020521731,1.4392870377619988,0.23529411764705882,0,27,0,0,1,0,3,0,0
1,648.3092385905258,5.259040815651282,2.3916734688296075,0.31666666666666665,35,101,11,0,1,0,3,0,0
0,1001.407679738562,3.7254805569978675,2.9859226974288076,0.4444444444444444,0,18,0,0,1,0,3,0,1
1,810.456923076923,3.5137847242254345,1.7005262673537433,0.17647058823529413,0,27,0,0,1,0,3,1,0
0,801.6219983719984,3.9677201004744997,2.324097163287149,0.3333333333333333,28,28,1,0,1,0,3,0,0
1,1055.7400715841893,4.162573265150911,1.4208283289135173,0.3333333333333333,36,36,1,0,1,0,2,0,0
0,1109.9209117125322,4.335949935491173,2.8155519932307898,0.5714285714285714,0,53,0,0,1,0,3,0,0
1,914.6306405400155,4.556806097125364,2.037856272398392,0.375,28,66,10,0,1,0,4,0,0
1,1186.6570494864613,3.797020431713803,1.4387209802599463,0.45,0,35,0,0,1,0,3,1,1
1,973.2754226020893,3.958229168669879,1.734567931453191,0.3125,23,27,1,0,1,0,2,0,0
1,209.38588137009188,3.4273334938982645,7.416856328609576,0.0,8,21,10,1,1,0,4,0,0
0,1043.4848706981854,4.4773127064983695,2.076232674220129,0.46875,38,123,7,0,1,0,3,0,0
0,894.8161338952273,4.075657468606851,1.6578460444218117,0.35714285714285715,0,47,0,0,1,0,5,0,1
0,872.4363663395778,4.312385372851768,3.156685598589229,0.35294117647058826,33,59,2,0,1,0,4,0,0
1,560.771916971917,3.4565647621309536,8.88604006638103,0.2857142857142857,8,15,1,0,1,0,2,0,0
0,873.1536752136753,3.584303179346712,1.3853010498886191,0.3333333333333333,0,26,0,0,1,0,3,0,0
1,930.2121286259159,4.714829755785918,2.119358154155042,0.425,22,82,9,0,1,0,6,1,0
0,1149.4928905597326,4.439925625105311,3.1069050731635324,0.5476190476190477,0,77,0,0,1,0,3,0,0
1,779.7817949528476,4.178738290204357,3.3604860356809425,0.23809523809523808,17,38,3,0,1,0,4,0,0
1,1321.9307546412808,4.055295335502323,0.9968045854019334,0.4782608695652174,0,39,0,0,1,0,3,1,1
0,1023.0007936507936,4.183867720346297,1.7792431458353117,0.3076923076923077,0,42,0,0,1,0,3,0,0
0,943.2346142880416,3.9225895736416696,1.1960138945030259,0.3684210526315789,0,33,0,0,1,0,3,0,0
1,805.6760911427947,4.521955417565205,0.9671118291907914,0.3870967741935484,0,53,0,0,1,0,3,1,1
0,911.6462381287964,4.3736489479369025,2.8898725157237903,0.43478260869565216,17,44,2,0,1,0,4,0,0
0,753.800175669741,3.6753108689123644,1.7325725902388147,0.3076923076923077,0,23,0,0,1,0,3,0,0
0,956.0694444444445,3.4548223999466066,1.7497513572120402,0.3,0,17,0,0,1,0,2,0,0
0,1033.008376068376,3.8150724101159423,1.2247394425450011,0.42857142857142855,0,26,0,0,1,0,3,0,0
1,854.1681300102749,4.754931911420563,1.1178122325987816,0.45901639344262296,67,129,20,0,1,0,6,0,0
1,1050.209668989547,4.214128292889141,1.7903188847865632,0.45,25,42,5,0,1,0,3,0,0
0,1208.776752136752,4.036106305756777,1.4643722098718597,0.5,47,52,2,0,1,0,3,0,0
0,943.6783285849953,3.930270372293455,1.594299967893733,0.42857142857142855,17,27,1,0,1,0,3,0,0
0,923.2873078896904,4.34186497602557,3.1069050731635324,0.5555555555555556,38,43,6,0,1,0,4,0,0
0,1026.6366843033509,3.740415529881632,1.9515052715861563,0.3125,0,28,0,0,1,0,3,1,1
0,1103.9816166274793,4.493789714291881,1.0763370661978666,0.38596491228070173,74,97,4,0,1,0,4,0,0
1,1105.524589607923,3.842370993177109,1.927479594270117,0.4666666666666667,0,28,0,0,1,0,3,0,0
0,834.2881481481481,4.004344446367529,1.2542289923183314,0.3125,0,27,0,0,1,0,3,0,0
1,1105.931593243358,3.840156860408858,2.1625449097088474,0.47368421052631576,0,35,0,0,1,0,4,0,0
0,1101.068408837182,4.274535576718848,1.147145699162234,0.39473684210526316,0,62,0,0,1,0,3,0,0
1,889.1154202391367,4.831540342793536,1.1178122325987816,0.5740740740740741,63,127,24,0,1,0,5,0,0
1,993.1345709420422,4.03039478823102,1.8625404654450857,0.4666666666666667,21,29,2,0,1,0,3,0,0
1,1077.720358830238,3.725916088924304,1.3611799596153398,0.4444444444444444,0,33,0,0,1,0,3,0,0
0,902.060637901483,4.567145967883179,1.6882165533425073,0.3684210526315789,60,72,6,0,1,0,4,0,0
0,1145.0139194362985,3.991215710201985,0.6509675247708523,0.4,0,33,0,0,1,0,3,0,0
0,1044.8441632928475,4.096439344671015,1.2654284423232907,0.375,0,40,0,0,1,0,3,0,0
1,1113.5038174184187,4.188854659062376,0.6766034895382539,0.48484848484848486,18,61,1,0,1,0,6,1,0
0,1363.4756222488995,3.934284108361806,1.0349095091984672,0.4827586206896552,0,51,0,0,1,0,3,0,0
0,1122.3732340011409,4.367633890971211,1.6814346435181997,0.38461538461538464,0,44,0,0,1,0,2,0,0
1,316.5497459790284,5.580021699729212,4.137315734681217,0.1282051282051282,31,259,31,0,1,0,3,0,0
1,1086.5558441558442,4.257618962553848,1.1045989835471468,0.42424242424242425,0,57,0,0,1,0,3,0,0
0,990.2259794833766,4.042433003725894,0.8445695243441663,0.47058823529411764,0,31,0,0,1,0,3,0,0
1,1121.7336382636106,4.291097830714784,1.1185489282543997,0.5833333333333334,0,47,0,0,1,0,4,0,0
0,1010.7146590358371,4.516918156090225,1.2699702700154059,0.35714285714285715,0,93,0,0,1,0,4,0,0
0,1197.514597505669,4.091665140378663,1.2654284423232907,0.4642857142857143,0,49,0,0,1,0,3,0,0
0,931.050937950938,3.7544418457133446,1.6838580932400655,0.3333333333333333,0,22,0,0,1,0,3,0,0
0,1018.8272883877535,4.224751985026255,1.5581444400612137,0.46153846153846156,0,45,0,0,1,0,3,0,0
1,712.9258487736643,5.243183761429186,1.2934584598763654,0.3728813559322034,53,105,10,0,1,0,3,1,0
1,830.1944992235653,5.141838917120721,2.102289341982121,0.38461538461538464,38,109,7,0,1,0,5,1,0
0,984.0591318038687,4.165311532225102,0.7508768222839266,0.2962962962962963,0,40,0,0,1,0,3,0,0
1,401.8950373298199,4.0220552088742005,3.6674140351547875,0.16666666666666666,17,24,5,0,1,0,2,0,0
1,890.209009009009,3.7843437452721784,1.8684864901686504,0.6111111111111112,0,37,0,0,1,0,3,0,0
0,1149.7180821811703,4.417648855839261,2.7093723602678796,0.5,0,152,0,0,1,0,3,0,0
1,808.748126914109,4.8106749938153825,1.2725729281618978,0.43103448275862066,59,124,22,0,1,0,6,0,0
1,834.8296324590443,4.207435516759525,4.387419040996963,0.3157894736842105,15,35,4,0,1,0,3,0,0
1,896.2402556750299,4.78196556036753,1.1178122325987816,0.6470588235294118,62,126,24,0,1,0,5,0,0
0,791.0920928371348,4.3048056172292535,1.0741695319737914,0.3076923076923077,19,51,7,0,1,0,4,0,1
1,675.2872442396314,4.8755641039481805,4.277344004307494,0.4222222222222222,8,126,47,0,1,0,4,0,0
0,1284.7830305881216,4.041701549837171,0.95338709134741,0.5,0,49,0,0,1,0,3,0,0
0,1117.3922851705458,4.2924925977289545,1.6755028737450806,0.35714285714285715,0,46,0,0,1,0,3,0,0
0,971.7673217154864,4.018081793978685,1.7967446858891918,0.3888888888888889,0,31,0,0,1,0,3,0,0
0,1050.3234319943622,4.29464636342018,1.7286117357688233,0.44,0,45,0,0,1,0,3,0,0
0,1126.3097261126675,3.967585764910526,1.3983977888792574,0.36363636363636365,0,36,0,0,1,0,3,0,1
0,1115.787506012506,4.454239966507295,2.101172927553309,0.5555555555555556,38,56,5,0,1,0,3,0,0
0,893.6249888010894,4.3430572992462935,1.4643722098718597,0.5172413793103449,48,54,2,0,1,0,3,0,0
1,989.4803398134977,4.47759412602274,1.1178122325987816,0.5833333333333334,64,76,9,0,1,0,5,0,0
0,1020.2906251900504,3.926272374139508,1.6458526119582197,0.4375,0,29,0,0,1,0,3,0,0
1,742.5393922786506,4.927297795696143,2.3618086514021117,0.41025641025641024,33,70,4,0,1,0,3,0,0
1,199.86089466089467,3.538310595615006,7.614690273064456,0.0,8,22,11,1,1,0,4,0,0
0,1330.0891670326453,4.074191641642728,0.9913715619216199,0.42857142857142855,0,46,0,0,1,0,3,0,0
0,1112.7391786903443,4.072286379811228,2.801096526984771,0.5357142857142857,0,53,0,0,1,0,3,0,0
1,1144.7228614697062,4.244506510338798,1.0223687341798187,0.41935483870967744,101,105,1,0,1,0,6,0,0
0,834.292048024407,4.652518266288633,1.94919330424612,0.48148148148148145,42,64,13,0,1,0,3,0,0
0,1090.9862859575503,3.926272374139508,1.287493724578001,0.35294117647058826,0,29,0,0,1,0,3,0,0
0,952.67696234625,4.1878052142834346,1.3964503016294376,0.25806451612903225,0,47,0,0,1,0,4,0,0
1,765.0378829151732,4.734935850112207,3.5610583452601725,0.5,8,126,39,0,1,0,4,0,0
0,1092.8520520520522,3.9651533651611732,1.224558131207573,0.4090909090909091,0,37,0,0,1,0,3,0,1
0,1008.0139953542393,4.044003363657553,1.6558678155257156,0.4166666666666667,0,42,0,0,1,0,3,0,0
0,939.5240537240537,3.4565647621309536,1.959071761815058,0.375,0,15,0,0,1,0,2,0,0
0,629.7889190912447,4.481714572986074,2.505082100290664,0.3181818181818182,34,44,7,0,1,0,4,0,0
0,1081.421785787187,4.363690782174053,0.8467155194168918,0.40476190476190477,0,71,0,0,1,0,4,0,0
1,937.1332644012223,4.804109773280683,0.6285552412018289,0.2765957446808511,64,72,2,0,1,0,3,0,0
0,1056.2230123856511,4.103846168850305,0.8862387256338748,0.3793103448275862,0,48,0,0,1,0,4,0,0
0,894.7196983518824,4.28022625367366,2.8619845519481184,0.5,9,29,2,0,1,0,3,1,0
